gbcode,q101a1,q101b1,q101c1,q101d1,q101e1,q101f1,q101g1,q101h1,q101i1,q101j1,q101k1,q101l1,q101m1,q101a2,q101a3,q101a4,q101a5,q101a6,q201,q202,q203,q204,q205,q206,q207,q208,q209,q211,q212,q213,q301,q302,q304,q305,q306,q307,q308,q309,q310,q311,q312,q313,q314,q315,q316
310105,1,2,198503,32,1,3,1,2,1,1,1,2005,1,2,3,,,,2005,1,7,43,6,1,3600,6,10,2,2,,200604,1,2,,1,200910,3,2,2,0,2,2,1,2,1
310105,1,2,198309,43,1,7,2,1,1,1,1,2009,1,,,,,,2009,1,13,20,10,1,10000,7,8,2,1,2,,,,,,,,,,,,,,,
310105,1,2,198010,41,1,4,1,2,1,1,1,2006,1,2,3,,,,2006,1,7,43,6,1,3000,6,8,2,1,2,200010,1,2,,1,200303,3,1,2,0,2,2,1,2,1
310105,1,2,197706,34,1,3,1,2,1,1,1,2006,1,2,3,,,,2006,1,15,44,12,1,3000,6,8,2,2,,200008,1,1,1,1,200104,3,1,2,0,2,2,1,2,1
310105,1,2,197407,32,1,3,1,2,1,1,1,1998,1,2,3,,,,1998,1,7,43,5,2,3000,7,10,7,2,,199602,1,1,1,1,199703,3,1,2,0,2,2,1,2,1
310105,1,1,197912,41,1,6,1,2,1,1,1,2003,1,2,3,,,,2003,1,10,20,6,1,5000,6,8,2,1,2,200202,1,2,,,,,,,,,,,,
310105,1,1,197106,34,1,3,1,2,1,1,1,2003,1,2,3,,,,2003,1,15,45,4,1,3000,7,8,2,1,3,199903,1,1,2,,,,,,,,,,,
310105,1,1,198503,34,1,6,2,2,1,1,1,2007,1,2,3,,,,2007,1,9,48,6,1,4700,5,8,2,1,2,201101,1,2,,,,,,,,,,,,
310105,1,1,196510,32,1,3,1,2,1,1,1,2003,1,2,3,,,,2003,1,6,42,12,3,3000,7,12,2,2,,199201,1,1,1,,,,,,,,,,,
310105,1,1,196807,34,1,3,1,2,1,1,1,2009,1,2,3,,,,1999,1,6,42,5,3,4500,7,6,5,2,,199112,1,1,1,,,,,,,,,,,
310105,1,1,197112,34,1,3,1,2,1,1,1,2009,1,2,3,6,,,1992,1,6,42,5,2,10000,7,8,5,2,,200705,1,1,1,,,,,,,,,,,
310105,1,1,197208,50,1,3,1,2,1,1,1,2009,1,2,3,,,,2003,1,8,48,6,1,3500,5,8,5,1,2,200202,1,1,1,,,,,,,,,,,
310105,1,1,197402,34,1,4,1,2,1,1,1,2009,1,2,3,,,,2001,1,10,20,4,1,4000,5,8,5,1,2,200302,1,1,1,,,,,,,,,,,
310105,1,1,197712,34,1,3,1,2,1,1,1,2006,1,2,3,,,,1999,1,4,63,6,1,5000,7,8,5,2,,200006,1,2,,,,,,,,,,,,
310105,1,1,198001,33,1,7,2,2,1,1,1,2011,2,2,3,,,,2003,1,6,42,6,1,1500,5,8,5,1,2,201109,1,2,,,,,,,,,,,,
310105,1,2,198605,36,1,3,1,2,1,1,1,2011,1,2,,,,,2011,1,8,48,6,1,2800,3.5,10,5,2,,201004,0,2,,2,,,,,0,2,2,2,4,1
310105,1,2,196412,51,1,3,1,2,1,1,1,2006,1,2,3,3,,,2001,1,15,44,12,4,2500,6,6,5,2,,198902,2,,,1,199903,2,1,2,0,2,2,2,4,1
310105,1,2,197201,34,1,3,1,2,1,1,1,2006,1,2,3,,,,2001,1,15,44,12,4,2800,7,6,5,2,,199612,1,1,1,1,200607,3,1,2,0,2,2,1,2,1
310105,1,2,197212,34,1,3,1,2,1,1,1,2010,1,2,3,,,,2000,1,15,44,12,1,3000,5,7,5,2,,199302,1,1,1,2,,,,,-9,2,2,1,2,1
310105,1,2,197412,34,1,4,1,2,1,1,1,2008,1,2,3,,,,2008,1,8,48,6,1,2500,3.5,10,5,2,,199710,1,1,1,1,199901,3,1,2,0,2,2,2,4,1
310105,1,2,197601,34,1,3,1,2,1,1,1,2006,1,2,3,,,,2003,1,7,43,6,1,2500,5,8,5,2,,199910,1,1,2,1,201003,7,2,1,0,2,2,1,2,1
310105,1,2,197601,34,1,3,1,2,1,1,1,2009,1,2,3,,,,2005,1,15,44,12,4,2800,6,7,5,2,,200001,1,2,,1,200108,7,2,1,0,2,2,2,2,1
310105,1,2,197902,34,1,3,1,2,1,1,1,2006,1,2,3,,,,1998,1,15,44,12,4,3000,5,7,5,2,,200402,1,2,,1,200702,7,2,1,0,2,2,1,2,1
310105,1,1,197305,34,1,4,1,2,1,1,1,2005,1,2,3,,,,2002,1,6,42,5,3,10000,7,6,5,1,2,199909,1,1,2,,,,,,,,,,,
310105,1,2,198110,33,1,3,1,2,5,1,1,2007,1,2,3,3,,,2007,4,,,,,,,,5,2,,200412,2,,,2,,,,,0,2,2,1,2,1
310105,1,2,198111,42,1,7,2,2,1,1,1,2008,2,2,,,,,2005,1,9,48,6,1,5000,5,8,5,1,3,200805,0,2,,2,,,,,0,2,2,2,4,2
310105,1,2,198311,32,1,3,1,2,1,1,1,2009,1,2,3,,,,2006,1,7,43,6,1,3000,6,8,5,2,,200605,1,2,,1,200907,3,2,2,1,2,2,1,2,1
310105,1,2,198508,43,8,5,1,1,1,1,1,2006,1,,,,,,2006,1,6,48,6,1,3500,5,8,5,2,,,,,,,,,,,,,,,,
310105,1,2,198811,33,1,4,1,1,1,1,1,2009,1,,,,,,2009,1,8,48,6,1,2800,6,8,5,2,,,,,,,,,,,,,,,,
310105,1,1,198909,32,1,5,1,2,1,1,1,2010,1,2,,,,,2010,1,6,41,12,3,4500,7,8,2,2,,201111,0,2,,,,,,,,,,,,
310105,1,1,198703,42,1,7,2,1,1,1,1,2010,1,,,,,,2010,1,9,30,3,1,6000,5,8,2,1,2,,,,,,,,,,,,,,,
310105,1,1,198509,42,1,7,2,1,1,1,1,2011,1,,,,,,2009,1,9,30,3,1,7000,5,8,2,1,2,,,,,,,,,,,,,,,
310105,1,1,198201,22,14,6,2,2,1,1,1,2010,1,2,3,,,,2008,1,9,20,10,1,7500,5,8,2,1,2,200709,1,2,,,,,,,,,,,,
310105,1,1,198110,35,1,3,2,2,1,1,1,2005,2,2,3,,,,2005,1,6,41,12,3,7000,6,8,2,2,,201111,1,2,,,,,,,,,,,,
310105,1,1,197803,33,1,7,2,1,1,1,1,2010,1,,,,,,2010,1,10,20,10,1,9000,5,8,2,1,2,,,,,,,,,,,,,,,
310105,1,1,197702,42,1,3,1,2,1,1,1,2007,1,2,3,3,,,2005,1,8,20,5,3,8000,7,10,2,2,,200301,2,,,,,,,,,,,,,
310105,1,1,197209,33,2,6,1,2,1,1,1,2007,1,2,3,,,,2007,1,6,41,12,3,10000,6,8,2,2,,200603,1,2,,,,,,,,,,,,
310105,1,1,195812,37,1,3,2,2,1,1,1,2000,1,2,3,3,,,2000,1,6,41,12,2,9000,7,8,7,2,,198311,2,,,,,,,,,,,,,
310105,1,2,199007,43,1,4,1,1,1,1,1,2010,1,,,,,,2010,1,1,61,7,1,3000,5,8,2,2,,,,,,,,,,,,,,,,
310105,1,2,198810,15,1,6,2,1,1,1,1,2011,1,,,,,,2011,1,10,30,7,1,4000,5,8,2,1,2,,,,,,,,,,,,,,,
310105,1,2,198702,41,1,4,1,1,1,1,1,2011,1,,,,,,2011,1,7,43,4,1,3000,5,8,2,2,,,,,,,,,,,,,,,,
310105,1,2,198510,33,1,6,1,2,3,1,1,2012,1,2,,,,,2012,2,,,,,,,,2,2,,201201,0,2,,2,,,,,0,2,2,2,2,1
310105,1,2,198309,34,1,7,2,1,1,1,1,2011,1,,,,,,2011,1,10,20,10,1,7000,5,8,2,1,2,,,,,,,,,,,,,,,
310105,1,2,198201,42,1,6,2,2,3,1,1,2011,1,2,3,,,,2011,2,,,,,,,,4,2,,200705,1,2,,1,200910,7,2,6,0,2,2,2,4,2
310105,1,2,198304,37,1,6,2,2,1,1,1,2010,1,2,3,,,,2010,1,8,20,6,1,4000,5,8,2,2,,200702,1,2,,1,200801,7,2,1,0,2,2,2,2,1
310105,1,2,197609,34,1,3,1,2,1,1,1,2005,1,2,3,3,,,2005,1,6,48,12,1,3000,6,6,2,2,,199605,2,,,1,200404,2,1,2,0,2,2,2,4,2
310105,1,2,197408,32,1,8,2,2,1,1,1,2005,1,2,3,,,,2005,1,10,20,10,1,10000,5,8,7,1,2,200201,1,1,1,1,200605,7,2,1,0,2,2,2,4,1
310105,1,2,197212,36,1,5,2,2,1,1,1,2003,1,2,3,,,,2003,1,10,20,7,1,5000,5,8,7,1,2,199901,1,1,1,1,200005,3,1,2,0,2,2,2,4,1
310105,1,2,197409,33,1,6,2,2,4,1,1,2004,1,2,3,,,,2004,3,,,,,,,,7,2,,200511,1,2,,1,200705,3,2,2,0,2,2,2,2,1
310106,1,1,199107,45,1,6,1,1,1,1,1,2012,1,,,,,,2009,1,9,80,6,1,2000,6,10,5,1,3,,,,,,,,,,,,,,,
310106,1,1,198710,32,1,6,1,1,1,1,1,2010,1,,,,,,2006,1,9,41,6,2,5000,2.5,3,5,2,,,,,,,,,,,,,,,,
310106,1,1,198507,34,1,3,1,4,1,1,1,2010,1,5,5,3,7,10,2001,1,15,42,12,3,1500,7,10,5,2,,200602,1,2,,,,,,,,,,,,
310106,1,2,197608,34,1,2,1,2,4,1,1,2010,1,2,3,3,,,2005,3,,,,,,,,4,2,,199601,2,,,1,201005,3,1,1,-9,2,2,2,2,2
310106,1,1,197612,50,1,2,1,2,1,1,1,2011,1,2,3,3,,,1993,1,15,47,6,1,2000,4,8,4,2,,199712,2,,,,,,,,,,,,,
310106,1,1,197302,50,1,1,1,2,1,1,1,2011,1,2,3,3,,,1993,1,4,70,6,1,2000,5,9,4,2,,199601,2,,,,,,,,,,,,,
310106,1,1,196912,32,1,3,1,2,1,1,1,2012,1,2,3,,,,2005,1,15,48,5,3,800,6,9,4,2,,199005,1,1,2,,,,,,,,,,,
310106,1,1,196607,32,1,3,1,2,1,1,1,2005,1,2,3,4,8,,2002,1,8,48,6,1,3000,7,12,5,2,,198703,1,1,2,,,,,,,,,,,
310106,1,1,196511,50,1,2,1,2,1,1,1,2011,1,2,3,3,8,4,1992,1,4,48,6,1,3000,7,9,4,2,,198510,2,,,,,,,,,,,,,
310106,1,1,196005,33,1,2,2,2,1,1,1,1997,1,2,3,3,,,1997,1,6,41,5,3,3000,7,10,5,2,,199005,2,,,,,,,,,,,,,
310106,1,1,195510,50,1,3,1,2,1,1,1,2011,1,2,3,3,3,,2005,1,4,64,6,1,4000,5,9,1,2,,197902,3,,,,,,,,,,,,,
310106,1,2,199106,50,1,5,1,1,1,1,1,2012,1,5,5,,,,2007,1,7,48,9,1,4000,3.5,12,5,2,,,,,,,,,,,,,,,,
310106,1,2,198709,34,1,4,1,2,1,1,1,2010,1,2,3,5,5,,2006,1,8,48,6,1,3000,5,8,5,1,3,200910,1,2,,1,201009,7,2,1,0,2,2,2,2,1
310106,1,2,198612,46,1,5,1,2,1,1,1,2010,1,2,3,,,,2003,1,15,64,6,4,1500,7,2,1,2,,200803,1,2,,1,201008,7,2,1,0,2,2,2,2,2
310106,1,2,197802,32,1,7,2,4,1,1,1,2010,1,3,,,,,2000,1,6,41,6,3,2000,7,13,1,2,,200405,1,2,,,,,,,,,,,,
310106,1,2,197812,50,1,2,1,2,1,1,1,2011,1,2,3,3,,,1996,1,11,45,3,1,1350,6,8,5,1,2,199702,2,,,2,,,,,0,2,2,2,2,2
310106,1,2,197603,50,1,2,1,2,1,1,1,2011,1,2,3,3,3,,2008,1,8,45,6,1,1500,6,12,4,2,,199604,3,,,1,200805,3,2,2,0,2,2,2,2,2
310106,1,2,197011,50,1,2,1,2,1,1,1,2011,1,2,3,3,,,2002,1,1,45,3,1,1450,5,8,4,2,,199002,2,,,1,199911,3,1,2,0,2,2,2,2,2
310106,1,1,196510,34,1,1,1,2,1,1,1,2001,1,2,3,3,,,1999,1,12,41,5,3,1500,7,12,5,2,,199802,2,,,,,,,,,,,,,
310106,1,2,196108,50,1,1,1,2,1,1,1,2003,1,2,3,3,3,,2003,1,9,45,3,1,1400,6,15,4,2,,198212,3,,,,,,,,,,,,,
310106,1,1,199006,44,1,4,1,1,1,1,1,2010,1,,,,,,2010,1,7,43,6,1,3000,6,12,2,2,,,,,,,,,,,,,,,,
310106,1,1,198212,34,1,6,2,1,1,1,1,2010,1,,,,,,2005,1,15,30,7,1,4000,5,8,2,2,,,,,,,,,,,,,,,,
310106,1,1,198801,61,1,4,1,1,1,1,1,2008,1,,,,,,2008,1,7,48,6,1,3000,6,12,4,2,,,,,,,,,,,,,,,,
310106,1,1,198703,14,1,7,2,1,1,1,1,2010,1,,,,,,2010,1,9,30,6,1,6000,5,8,2,1,3,,,,,,,,,,,,,,,
310106,1,1,198109,61,1,7,2,1,1,1,1,2008,1,,,,,,2006,1,9,30,10,1,8500,5,8,7,1,3,,,,,,,,,,,,,,,
310106,1,1,198106,37,1,4,1,2,1,1,1,2010,1,2,3,3,,,2010,1,9,48,6,1,5000,6,10,2,2,,200701,2,,,,,,,,,,,,,
310106,1,1,198811,44,1,4,1,1,1,1,1,2009,1,,,,,,2009,1,7,43,6,1,2500,6,12,4,2,,,,,,,,,,,,,,,,
310106,1,1,197802,34,1,3,1,2,1,1,1,2007,1,2,3,3,,,1998,1,6,41,5,3,6000,7,12,2,2,,200308,2,,,,,,,,,,,,,
310106,1,1,197209,34,1,3,1,2,1,1,1,2009,1,2,3,,,,2003,1,4,47,5,1,3000,7,10,2,2,,200101,1,1,2,,,,,,,,,,,
310106,1,1,197003,35,1,4,1,2,1,1,1,2000,1,2,3,,,,2000,1,6,41,5,3,7000,7,10,2,2,,199507,1,1,2,,,,,,,,,,,
310106,1,1,195407,34,1,2,1,2,1,1,1,2008,1,2,3,,,,2008,1,15,45,6,1,1500,6,8,2,2,,197901,1,2,,,,,,,,,,,,
310106,1,2,198902,34,1,3,1,2,5,1,1,2011,1,2,3,,,,2011,4,,,,,,,,2,2,,200906,1,2,,2,,,,,0,2,2,2,2,1
310106,1,2,198707,41,1,6,2,1,1,1,1,2010,1,,,,,,2010,1,9,30,10,1,3500,5,8,2,1,3,,,,,,,,,,,,,,,
310106,1,2,198705,36,1,7,2,1,1,1,1,2010,1,,,,,,2008,1,15,30,6,1,4000,5,8,2,2,,,,,,,,,,,,,,,,
310106,1,2,198410,34,1,6,2,2,1,1,1,2010,1,2,,,,,2008,1,15,30,6,1,3000,5,8,2,2,,200909,0,2,,1,-9,6,2,5,0,2,2,2,2,2
310106,1,2,198207,37,1,3,1,2,5,1,1,2009,1,2,3,3,,,2007,4,,,,,,,,2,2,,200302,2,,,1,201007,3,1,2,0,2,2,2,2,1
310106,1,2,197709,41,1,5,2,1,1,1,1,2007,1,,,,,,2007,1,6,30,6,1,4000,5,8,2,2,,,,,,,,,,,,,,,,
310106,1,2,196812,32,1,3,1,2,1,1,1,2009,1,2,3,,,,2009,1,15,45,3,1,2000,7,10,4,2,,198901,1,1,2,1,199001,3,1,2,0,2,2,2,2,2
310106,1,2,198009,32,1,3,1,2,1,1,1,2005,1,2,3,,,,2005,1,9,45,3,1,2200,7,8,2,2,,200105,1,1,2,1,200207,3,1,2,0,2,2,2,2,2
310106,1,2,195206,33,1,3,2,2,7,1,1,2010,1,2,3,,,,2010,5,,,,,,,,7,2,,197404,1,1,1,,,,,,,,,,,
310106,1,1,199302,32,1,4,1,1,1,1,1,2011,1,,,,,,2011,1,8,48,6,1,1500,6,13,4,2,,,,,,,,,,,,,,,,
310106,1,1,198907,36,1,5,1,1,1,1,1,2008,1,,,,,,2008,1,10,48,6,1,3000,6,10,2,1,1,,,,,,,,,,,,,,,
310106,1,1,199012,32,1,4,1,1,1,1,1,2010,1,,,,,,2007,1,8,48,6,1,1000,6.5,13,4,2,,,,,,,,,,,,,,,,
310106,1,1,198611,37,1,6,2,1,1,1,1,2010,1,,,,,,2002,1,9,48,6,1,5000,6,8,2,1,1,,,,,,,,,,,,,,,
310106,1,1,199210,34,1,4,1,1,1,1,1,2010,1,,,,,,2010,1,8,48,6,1,1000,7,13,4,2,,,,,,,,,,,,,,,,
310106,1,1,198111,34,1,6,1,2,1,1,1,1996,1,2,3,3,5,5,1996,1,9,48,6,1,5000,6,8,2,1,1,200402,2,,,,,,,,,,,,,
310106,1,1,197808,44,1,3,1,2,1,1,1,2010,1,2,,,,,2010,1,7,43,6,1,3000,6,8,2,3,,200505,0,2,,,,,,,,,,,,
310106,1,1,197211,36,1,6,2,2,1,1,1,2008,1,2,3,,,,2008,1,11,20,6,2,4000,7,8,2,1,1,200003,1,1,2,,,,,,,,,,,
310106,1,1,197104,23,1,3,1,2,1,1,1,2002,1,2,3,,,,2002,1,8,46,4,1,2000,6,12,2,1,1,200210,1,1,1,,,,,,,,,,,
310106,1,1,196603,34,1,3,1,2,1,1,1,2005,1,2,3,3,3,,2005,1,7,45,9,1,1500,5,8,2,2,,198611,3,,,,,,,,,,,,,
310106,1,2,199311,34,1,4,1,1,1,1,1,2008,1,,,,,,2008,1,7,43,6,1,3000,6,8,4,2,,,,,,,,,,,,,,,,
310106,1,2,199101,41,1,3,1,1,1,1,1,2011,1,,,,,,2011,1,8,48,6,1,1200,6,12,4,3,,,,,,,,,,,,,,,,
310106,1,2,198812,36,1,6,2,1,1,1,1,2010,1,,,,,,2010,1,7,43,6,1,3000,6,8,2,2,,,,,,,,,,,,,,,,
310106,1,2,198602,36,1,3,1,2,1,1,1,2005,1,2,3,,,,2005,1,7,43,10,1,2000,6,8,2,1,1,201002,1,2,,2,,,,,0,3,3,3,2,1
310106,1,2,198411,44,1,7,2,2,1,1,1,2009,1,2,,,,,2009,1,15,48,6,1,3500,5,9,7,1,3,200807,0,2,,2,,,,,0,3,3,3,2,2
310106,1,2,198111,51,1,4,1,2,1,1,1,2010,1,2,,,,,2010,1,7,43,6,1,2500,6,8,2,2,,201001,0,2,,2,,,,,0,2,2,3,2,2
310106,1,2,197909,23,1,4,1,2,1,1,1,2005,1,2,,,,,2005,1,7,48,6,1,2500,6,8,2,1,3,200202,0,2,,2,,,,,0,2,2,2,2,1
310106,1,2,197308,23,1,3,1,2,1,1,1,2002,1,2,3,,,,2002,1,8,45,2,1,1450,5,8,2,1,2,200210,1,1,1,1,200410,3,3,1,0,2,2,1,2,1
310106,1,2,196802,35,1,7,2,2,1,1,1,2006,1,2,3,,,,2006,1,8,20,2,1,4000,5,8,2,1,1,199210,1,1,1,2,,,,,0,2,2,1,2,1
310106,1,2,196403,34,1,2,1,2,1,1,1,2005,1,2,3,3,3,,2005,1,7,45,9,1,1500,5,8,2,2,,198611,3,,,1,199111,2,1,9,0,3,3,2,2,2
310106,1,1,199002,32,1,4,1,1,1,1,1,2008,1,,,,,,2008,1,8,48,5,3,2000,6,10,5,2,,,,,,,,,,,,,,,,
310106,1,1,198912,51,1,4,1,1,1,1,1,2010,1,,,,,,2010,1,8,48,6,1,1800,6,8,4,2,,,,,,,,,,,,,,,,
310106,1,1,198302,33,1,7,2,1,1,1,1,2007,2,,,,,,2001,1,12,48,7,1,10000,4.5,12,2,1,2,,,,,,,,,,,,,,,
310106,1,1,197805,32,1,3,1,2,1,1,1,2008,1,2,3,,,,1995,1,8,48,5,1,3000,2.7,10,4,2,,200402,1,1,2,,,,,,,,,,,
310106,1,1,197402,34,1,3,1,2,1,1,1,1994,1,2,3,,,,1992,1,4,47,6,2,5000,7,9,5,2,,200102,1,2,,,,,,,,,,,,
310106,1,1,197303,34,1,2,2,2,1,1,1,2003,1,2,3,,,,2003,1,4,47,6,1,3000,7,8,5,2,,200101,1,2,,,,,,,,,,,,
310106,1,1,198705,35,1,3,1,2,1,1,1,2002,1,2,3,3,,,2002,1,7,43,5,2,3000,7,12,5,2,,200701,2,,,,,,,,,,,,,
310106,1,1,195703,32,1,3,1,2,1,1,1,2000,1,2,3,,,,1983,1,15,42,12,3,2000,7,10,5,2,,198110,1,1,1,,,,,,,,,,,
310106,1,1,196302,32,1,3,1,2,1,1,1,2012,2,2,3,,,,2012,1,3,50,6,1,2000,5,8,5,2,,198501,1,1,2,,,,,,,,,,,
310106,1,1,195603,32,1,3,1,2,1,1,1,2006,1,2,3,3,3,,2006,1,8,45,3,1,1800,6,10,5,1,2,198102,3,,,,,,,,,,,,,
310106,1,2,199205,35,1,3,1,1,1,1,1,2010,1,,,,,,2010,1,8,48,6,2,1200,6,8,4,3,,,,,,,,,,,,,,,,
310106,1,2,198807,32,1,3,2,1,1,1,1,2008,2,,,,,,2008,1,6,48,5,1,2000,6,10,5,2,,,,,,,,,,,,,,,,
310106,1,2,197312,32,1,3,1,2,1,1,1,1999,1,2,3,,,,1997,1,8,45,4,1,2000,6,8,5,3,,199812,1,1,2,1,200002,3,1,2,0,1,2,1,2,1
310106,1,2,197607,34,1,2,1,2,1,1,1,2003,1,2,3,3,,,1997,1,8,44,12,1,2000,7,10,5,2,,199801,2,,,1,200712,7,2,1,0,2,2,1,2,1
310106,1,2,197406,32,1,3,1,2,1,1,1,2000,1,2,3,,,,2000,1,7,43,6,1,2100,6,8,5,2,,200102,1,1,1,1,200401,3,1,1,0,1,2,2,2,2
310106,1,2,197010,34,1,3,1,2,1,1,1,2000,1,2,3,,,,2000,1,15,44,12,4,2000,7,10,5,2,,199310,1,1,2,1,199603,3,1,6,0,1,2,1,2,2
310106,1,2,197102,22,1,4,2,2,1,1,1,2007,1,2,3,,,,2007,1,7,43,5,2,5000,7,10,5,2,,199410,1,1,2,1,199602,3,1,2,0,2,2,2,2,2
310106,1,2,197102,41,1,3,1,2,1,1,1,2006,1,2,3,,,,2006,1,15,44,11,4,2000,7,10,4,2,,198812,1,1,2,1,199902,3,1,1,0,1,1,2,2,2
310106,1,2,196510,32,1,2,1,2,1,1,1,1996,1,2,3,3,,,1996,1,15,44,12,4,2500,7,8,5,2,,198502,2,,,1,198908,2,1,1,0,2,2,2,2,2
310106,1,2,195306,34,1,3,2,2,7,1,1,1997,1,2,3,,,,1997,5,,,,,,,,5,2,,198102,1,1,1,,,,,,,,,,,
310106,1,2,196201,34,1,3,1,2,1,1,1,2007,1,2,3,4,8,,2007,1,7,43,6,1,1500,6,10,2,1,3,199501,1,2,,,,,,,,,,,,
310106,1,2,196507,34,1,4,2,2,1,1,1,2003,1,2,3,,,,2003,1,6,48,6,1,1800,6,8,2,2,,198608,1,1,1,2,,,,,0,1,2,2,2,2
310106,1,2,196907,32,1,3,2,2,1,1,1,2001,1,2,3,,,,2001,1,7,45,7,1,2000,5,8,2,1,2,199307,1,1,2,1,199501,3,1,2,0,2,2,1,2,1
310106,1,2,197406,34,1,3,1,2,1,1,1,2002,1,2,3,3,,,2002,1,8,30,3,1,1300,5,8,2,2,,199901,2,,,1,200805,2,1,2,0,2,2,2,2,2
310106,1,2,197506,34,1,4,1,2,1,1,1,2002,1,2,3,,,,1997,1,7,48,5,2,1000,7,10,2,2,,199508,1,1,1,1,199701,3,1,2,0,2,2,1,2,1
310106,1,2,197912,34,1,3,1,2,1,1,1,2004,1,2,3,,,,2004,1,7,44,11,4,1500,5,8,2,2,,200501,1,1,1,1,200701,3,1,2,0,2,2,2,2,2
310106,1,2,198805,34,1,4,1,1,1,1,1,2008,1,5,5,7,10,,2008,1,7,43,6,2,500,6,8,2,1,2,,,,,,,,,,,,,,,
310106,1,2,198606,23,1,7,2,1,1,1,1,2009,1,,,,,,2009,1,15,30,6,1,7000,5,8,2,1,2,,,,,,,,,,,,,,,
310106,1,2,198502,62,1,4,1,1,1,1,1,2011,1,,,,,,2011,1,9,48,6,1,3000,6,10,2,2,,,,,,,,,,,,,,,,
310106,1,2,198710,34,1,4,1,2,1,1,1,2005,1,2,,,,,2005,1,7,43,6,1,2500,6,8,2,2,,201105,0,2,,2,,,,,1,2,2,2,2,2
310106,1,1,198610,32,1,6,2,1,1,1,1,2006,1,,,,,,2006,1,15,30,3,1,3000,5,8,2,1,2,,,,,,,,,,,,,,,
310106,1,2,198710,33,1,4,1,1,1,1,1,2011,1,,,,,,2011,1,13,30,3,1,4000,5,8,2,1,2,,,,,,,,,,,,,,,
310106,1,2,198811,53,1,6,2,1,1,1,1,2011,1,,,,,,2009,1,9,48,9,1,7000,5,8,2,1,2,,,,,,,,,,,,,,,
310106,1,2,198907,33,1,7,2,1,1,1,1,2011,1,,,,,,2011,1,13,30,6,1,4000,5,8,2,1,3,,,,,,,,,,,,,,,
310106,1,2,199001,32,1,3,1,2,1,1,1,2012,1,2,3,3,,,2012,1,7,43,6,1,1500,6,10,2,1,2,201012,2,,,1,201108,3,1,2,0,2,2,2,2,2
310106,1,2,198511,42,1,4,2,1,1,1,1,2010,1,,,,,,2008,1,15,30,6,1,5000,5,8,2,1,2,,,,,,,,,,,,,,,
310106,1,1,195704,34,1,3,1,2,1,1,1,2003,1,2,3,4,8,,2003,1,3,50,6,1,1350,6,7,2,2,,199501,1,2,,,,,,,,,,,,
310106,1,1,196912,34,1,3,1,2,1,1,1,2002,1,2,3,,,,2002,1,4,47,5,1,5000,7,10,2,2,,199201,1,1,1,,,,,,,,,,,
310106,1,1,197408,36,1,3,1,2,1,1,1,1996,1,2,3,3,,,1996,1,6,41,5,2,6000,7,10,2,2,,199601,2,,,,,,,,,,,,,
310106,1,1,198406,34,1,3,1,2,1,1,1,2002,1,2,,,,,2002,1,8,48,5,2,5000,5,8,2,2,,201201,0,2,,,,,,,,,,,,
310106,1,1,198903,34,1,4,1,1,1,1,1,2011,1,5,5,7,,,2010,1,8,64,6,1,2300,6,8,1,2,,,,,,,,,,,,,,,,
310106,1,1,198604,33,1,3,1,1,1,1,1,2008,1,5,5,,,,2008,1,6,41,5,3,2000,7,12,2,2,,,,,,,,,,,,,,,,
310106,1,1,198410,32,1,5,1,1,1,1,1,2007,1,5,5,7,,,2001,1,8,48,5,3,2000,5,8,5,2,,,,,,,,,,,,,,,,
310106,1,1,198205,34,1,3,1,2,1,1,1,2002,1,2,3,3,3,,2001,1,15,80,12,3,3000,5,8,5,2,,200202,3,,,,,,,,,,,,,
310106,1,1,197809,43,1,5,2,2,1,1,1,2006,1,2,3,3,,,2006,1,8,41,5,3,3000,7,8,5,1,3,200409,2,,,,,,,,,,,,,
310106,1,1,196807,32,1,3,1,2,1,1,1,2003,1,2,3,,,,1989,1,8,46,6,1,1600,3.8,12,5,1,3,199110,1,1,2,,,,,,,,,,,
310106,1,1,196909,34,1,3,2,2,1,1,1,1990,1,2,3,3,,,1990,1,7,43,5,3,3000,7,8,5,1,1,198904,2,,,,,,,,,,,,,
310106,1,1,196607,34,1,3,1,2,1,1,1,2000,2,2,3,3,3,3,1992,1,4,47,12,4,4500,5,10,5,2,,199011,4,,,,,,,,,,,,,
310106,1,1,196211,34,1,3,1,2,4,1,1,2009,1,2,3,3,3,,1991,3,,,,,,,,5,2,,198512,3,,,,,,,,,,,,,
310106,1,2,199205,34,1,4,1,1,1,1,1,2011,1,5,5,,,,2011,1,7,43,5,1,2300,5,9,5,1,3,,,,,,,,,,,,,,,
310106,1,2,198906,34,1,4,1,2,1,1,1,2010,1,2,3,,,,2007,1,6,41,5,3,1200,7,9,5,2,,201108,1,2,,1,201111,7,2,7,0,3,2,3,2,2
310106,1,2,198408,34,1,3,1,2,5,1,1,2007,1,2,3,3,,,2007,4,,,,,,,,5,2,,200607,2,,,1,201108,3,2,7,0,2,2,2,2,2
310106,1,2,198205,37,1,3,1,2,1,1,1,2010,1,2,3,,,,2010,1,8,48,5,1,1500,6,8,5,2,,200510,1,1,1,2,,,,,-9,2,2,2,2,1
310106,1,2,198009,34,1,3,1,2,1,1,1,2006,1,2,3,,,,2006,1,7,42,12,3,2000,7,12,5,2,,200108,1,1,2,1,200708,3,2,7,-9,2,2,1,2,1
