procode,gbcode,q101a1,q101b1,q101c1,q101e1,q101f1,q101g1,q101h1,q101i1,q101j1,q101k1,q101l1,q101m1,q101a2,q101a3,q101a4,q101a5,q101a6,q201,q202,q203,q204,q205,q206,q207,q208,q209,q211,q212,q213,q301,q302,q304,q305,q306,q307,q308,q309,q310,q311,q312,q313,q314,q315,q316
11,110108,1,1,197911,1,6,1,2,1,1,1,2001,1,2,3,5,-1,-1,1996,1,6,41,6,3,500,7,9,2,2,-1,-9,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,198406,2,6,2,2,1,1,1,2005,1,2,3,5,7,-1,2005,1,15,20,6,1,4500,5,8,2,1,1,-9,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,198512,1,6,1,1,1,1,1,2009,1,5,-1,-1,-1,-1,2004,1,12,48,10,1,3300,5.5,9,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197912,1,4,2,2,1,1,1,2008,1,2,3,5,-1,-1,2008,1,6,42,5,3,4000,7,15,2,2,-1,200612,1,2,-1,1,200906,7,2,5,0,2,2,2,4,2
11,110108,1,1,198309,1,4,1,1,1,1,1,2002,1,5,-1,-1,-1,-1,2002,1,15,42,5,3,5000,1,12,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,196010,1,2,1,2,1,1,1,2009,1,2,3,3,5,-1,2009,1,15,42,12,3,5000,7,16,2,2,-1,198308,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197207,1,2,2,2,1,1,1,2007,2,2,3,6,-1,-1,2007,1,15,41,12,2,4000,7,8,2,2,-1,-9,1,1,2,1,199902,3,1,9,0,2,2,2,4,2
11,110108,1,2,198402,1,6,2,2,1,1,1,2008,2,2,5,5,-1,-1,2008,1,15,20,10,1,5000,5,8,2,1,1,201112,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,4,2
11,110108,1,2,198311,1,7,2,2,1,1,1,2006,2,2,5,6,-1,-1,2002,1,15,20,6,1,3000,5,8,2,1,1,200910,0,-1,-1,2,-1,-1,-1,-1,1,1,2,2,2,1
11,110108,1,1,198808,1,3,1,1,1,1,1,2005,2,5,-1,-1,-1,-1,2005,1,6,42,12,3,5000,7,15,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,198102,1,3,1,2,1,1,1,2008,1,2,3,5,6,-1,2008,1,7,43,5,1,5000,7,12,2,2,-1,200610,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198602,1,7,2,1,1,1,1,2010,2,5,-1,-1,-1,-1,2006,1,8,48,6,1,3700,5,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198905,1,3,1,2,4,1,1,2011,2,2,5,-1,-1,-1,2011,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-9,0,-1,-1,-9,-9,-9,2,7,0,3,2,2,4,2
11,110108,1,1,198204,1,4,1,2,1,1,1,2001,1,2,3,5,-1,-1,2001,1,6,42,12,2,3000,7,15,2,2,-1,200604,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,199312,1,3,1,1,3,1,1,2010,2,-1,-1,-1,-1,-1,2010,2,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197706,1,4,2,1,1,1,1,2008,2,-1,-1,-1,-1,-1,2008,1,15,70,12,1,2500,6,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,196402,1,3,1,2,1,1,1,2003,1,2,3,3,-1,-1,2003,1,15,45,2,1,1500,7,6,4,2,-1,-9,2,-1,-1,1,198509,2,-9,-9,0,2,2,2,3,2
11,110108,1,2,198512,1,5,2,2,1,1,1,2011,1,2,5,5,6,6,2011,1,7,43,5,1,2000,7,11,4,2,-1,-9,-9,-1,-1,1,-9,7,2,4,0,2,2,3,3,2
11,110108,1,2,198608,1,6,2,1,1,1,1,2005,1,5,5,-1,-1,-1,2005,1,7,43,6,1,2100,5,8,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,198412,1,3,1,2,1,1,1,2000,1,2,3,5,5,7,2000,1,6,43,5,1,2200,7,9,2,2,-1,200612,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,197411,1,4,1,2,1,1,1,2000,1,2,3,3,-1,-1,2000,1,6,48,5,3,3800,7,10,2,2,-1,199611,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197310,1,4,1,2,5,1,1,2003,1,2,3,3,5,5,2003,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,199302,2,-1,-1,1,199704,3,2,2,-9,2,2,2,3,1
11,110108,1,2,196208,1,3,1,2,5,1,1,2009,2,2,3,-1,-1,-1,2009,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,198506,1,1,2,2,-1,-1,-1,-1,-9,3,2,2,3,1
11,110108,1,1,198905,1,4,1,1,1,1,1,2006,2,5,5,7,7,-1,2006,1,7,43,5,1,2800,6,9,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,196808,1,2,1,2,1,1,1,2007,1,2,3,5,-1,-1,2000,1,8,41,5,3,600,7,11,2,2,-1,199312,1,-9,-9,-9,-9,-9,2,7,1,2,1,1,1,1
11,110108,1,2,198206,1,4,1,2,1,1,1,2008,1,2,3,5,5,-1,2008,1,6,48,5,3,2800,7,10,2,2,-1,200212,1,2,-1,1,200510,3,2,9,-9,3,2,1,1,1
11,110108,1,1,196904,1,3,2,2,1,1,1,2000,1,2,3,3,-1,-1,2000,1,6,48,5,3,4500,7,10,2,2,-1,199001,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197909,1,4,1,2,1,1,1,2006,1,2,3,-1,-1,-1,2006,1,13,20,5,3,8000,7,10,2,2,-1,200510,1,2,-1,1,200809,7,2,1,-9,2,2,1,1,2
11,110108,1,1,197601,1,3,1,2,1,1,1,2007,1,2,3,5,5,-1,2003,1,8,41,5,3,1800,7,10,2,2,-1,199712,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198707,1,4,1,1,1,1,1,2007,1,5,5,-1,-1,-1,2007,1,4,47,5,1,3500,6,8,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,196603,1,4,1,2,1,1,1,1998,2,2,3,3,3,-1,1998,1,6,48,5,3,3000,7,10,2,2,-1,198712,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,197904,1,6,1,2,1,1,1,2000,1,2,3,3,-1,-1,2000,1,7,43,5,3,2200,6,10,2,2,-1,200312,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,196406,1,2,1,2,1,1,1,2010,2,2,3,3,4,8,2010,1,6,48,5,4,2800,7,10,4,2,-1,198701,2,2,-1,1,199305,2,2,9,-9,2,2,3,3,2
11,110108,1,2,199604,1,3,2,2,5,1,1,2011,1,5,5,-1,-1,-1,2011,4,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-9,-9,-1,-1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
11,110108,1,2,198311,3,8,2,1,1,1,1,2003,3,5,5,9,9,-1,2003,1,12,48,6,1,4000,5,8,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198001,1,4,1,2,1,1,1,2002,1,2,3,3,-1,-1,2001,1,8,41,5,3,4800,7,10,2,2,-1,200712,1,2,-1,1,200905,7,2,7,0,2,1,1,1,1
11,110108,1,1,198402,1,4,1,2,1,1,1,2010,1,2,3,6,6,-1,2010,1,7,43,5,1,2500,7,11,2,2,-1,200801,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197706,1,4,1,2,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,8,48,5,3,2000,0.5,8,2,2,-1,-9,1,2,-1,1,200208,7,2,1,0,1,2,2,4,1
11,110108,1,2,197409,1,4,1,2,1,1,1,2000,1,-1,-1,-1,-1,-1,2000,1,8,48,6,1,2500,0.5,8,2,2,-1,199708,1,2,-1,1,199810,7,2,1,0,1,2,2,4,2
11,110108,1,2,197610,1,3,1,2,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,7,43,6,2,2000,0.8,8,2,2,-1,199812,1,1,1,1,199902,3,1,1,0,1,1,2,2,1
11,110108,1,2,197906,1,3,1,2,1,1,1,2005,1,-1,-1,-1,-1,-1,2005,1,8,48,5,1,1400,0.5,10,2,2,-1,200301,1,2,-1,1,200603,7,2,1,0,1,2,2,4,2
11,110108,1,2,198208,1,3,1,2,1,1,1,2010,1,-1,-1,-1,-1,-1,2010,1,8,48,2,1,2000,5,8,2,2,-1,200702,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
11,110108,1,2,195612,1,2,1,2,1,1,1,2004,1,-1,-1,-1,-1,-1,2004,1,8,48,5,1,3500,5,8,2,2,-1,197610,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198102,3,3,1,2,1,1,1,1999,1,-1,-1,-1,-1,-1,1999,1,6,70,6,1,5000,5,8,2,2,-1,200609,1,2,-1,1,200910,7,2,3,0,2,2,2,4,1
11,110108,1,2,198102,1,3,1,2,1,1,1,1999,1,-1,-1,-1,-1,-1,1999,1,6,48,6,1,2000,5,10,2,2,-1,200609,0,2,-1,1,-9,7,2,7,0,2,2,2,3,1
11,110108,1,2,198507,1,4,2,2,1,1,1,2006,1,-1,-1,-1,-1,-1,2006,1,7,43,6,1,2000,5,8,1,2,-1,200805,1,2,-1,2,-1,-1,-1,-1,0,2,2,2,3,2
11,110108,1,2,198710,1,4,1,2,1,1,1,2010,1,-1,-1,-1,-1,-1,2010,1,8,48,5,1,2800,5,10,2,2,-1,200805,1,2,-1,1,-9,7,2,1,0,1,2,2,4,2
11,110108,1,2,198604,1,4,1,2,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,8,48,6,1,2900,6,10,2,2,-1,200910,1,2,-1,1,201011,7,2,7,-9,1,3,2,3,1
11,110108,1,2,198305,1,4,1,2,1,1,1,2006,1,-1,-1,-1,-1,-1,2006,1,8,48,5,1,3000,5,8,2,2,-1,200605,1,2,-1,1,200710,7,2,1,0,1,2,2,4,2
11,110108,1,2,197504,1,3,1,3,1,1,1,2000,1,-1,-1,-1,-1,-1,2000,1,8,48,5,1,2500,5,8,2,2,-1,199912,1,2,-1,1,-9,7,2,1,0,1,2,2,4,2
11,110108,1,2,198106,1,4,1,2,1,1,1,2001,1,-1,-1,-1,-1,-1,2001,1,8,48,5,3,1900,5,8,4,2,-1,201008,1,2,-1,1,201110,7,2,1,0,1,2,2,4,2
11,110108,1,2,198103,1,4,1,2,1,1,1,2012,1,-1,-1,-1,-1,-1,2012,1,8,48,6,1,2000,0.5,8,2,1,1,200001,1,2,-1,1,200401,7,2,1,0,1,2,2,4,2
11,110108,1,2,197606,1,2,1,2,1,1,1,2008,1,-1,-1,-1,-1,-1,2008,1,8,45,3,1,1700,0.5,8,2,1,1,199604,1,2,-1,2,-1,-1,-1,-1,-9,1,1,2,4,1
11,110108,1,1,197511,1,6,1,2,1,1,1,1994,1,-1,-1,-1,-1,-1,1994,1,8,41,5,3,2000,6,8,2,2,-1,200207,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198211,1,4,1,2,3,1,1,2008,1,-1,-1,-1,-1,-1,2008,2,-1,-1,-1,-1,-1,-1,-1,2,1,1,201012,1,2,-1,1,201110,7,2,1,0,1,2,2,4,2
11,110108,1,2,198205,1,4,1,2,1,1,1,2001,1,-1,-1,-1,-1,-1,2000,1,8,48,6,1,2200,0.5,8,2,2,-1,200505,1,1,2,1,200707,7,2,1,0,1,2,2,4,2
11,110108,1,2,197806,1,3,1,2,1,1,1,2010,2,2,3,3,-1,-1,2010,1,8,44,11,4,2000,6,6,5,2,-1,200005,2,-1,-1,1,200601,2,1,2,0,2,2,2,4,2
11,110108,1,1,198510,1,3,1,2,1,1,1,2005,1,2,3,-1,-1,-1,2005,1,8,48,6,1,2200,5,8,4,1,1,201010,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197410,1,4,1,2,1,1,1,2006,1,2,3,-1,-1,-1,2006,1,8,45,6,1,1950,6,8,4,2,-1,199302,1,2,-1,1,200006,3,2,7,0,2,2,1,2,2
11,110108,1,2,197610,1,7,2,2,1,1,1,1997,1,2,3,3,-1,-1,1997,1,8,30,6,1,4000,5,8,7,1,3,200202,2,-1,-1,1,201107,7,2,5,0,3,2,2,3,1
11,110108,1,2,197310,2,6,2,2,1,1,1,1999,1,2,3,-1,-1,-1,1999,1,9,48,6,1,3000,5,8,7,2,-1,200405,1,1,1,1,200910,3,2,2,0,2,2,2,4,1
11,110108,1,1,195904,1,3,1,2,1,1,1,1987,1,2,3,3,-1,-1,1987,1,8,48,4,1,2000,6,8,4,1,3,199312,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,198503,1,3,1,2,1,1,1,2011,1,2,-1,-1,-1,-1,1997,1,8,46,6,1,1200,4,13,4,2,-1,201104,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,197008,1,8,2,2,1,1,1,1990,2,2,3,6,-1,-1,1990,1,6,41,6,1,9000,5,7,7,1,3,200312,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198310,1,7,2,2,1,1,1,1998,2,2,-1,-1,-1,-1,1998,1,12,20,6,1,9000,5.5,6,5,1,3,201202,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,4,2
11,110108,1,2,195907,1,4,2,2,1,1,1,2011,2,2,3,-1,-1,-1,2000,1,15,44,12,1,3000,7,12,4,2,-1,198405,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197611,1,3,1,2,1,1,1,1998,1,2,3,-1,-1,-1,1998,1,8,45,6,1,1900,6,8,4,2,-1,200012,1,2,-1,1,200209,3,2,7,0,1,1,1,1,1
11,110108,1,2,198110,1,6,2,1,1,1,1,2002,1,5,5,-1,-1,-1,2001,1,13,48,6,1,5000,5,8,4,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197907,1,3,1,2,1,1,1,2005,1,2,3,-1,-1,-1,2005,1,8,45,6,1,3500,5,8,4,2,-1,200012,1,1,1,1,200406,3,2,7,0,2,2,2,4,1
11,110108,1,2,197310,1,3,1,2,1,1,1,2007,1,2,3,3,-1,-1,2007,1,8,45,6,1,1600,6,8,4,2,-1,199512,2,-1,-1,1,200207,3,1,2,0,2,2,2,4,1
11,110108,1,2,198409,1,4,1,2,1,1,1,2010,1,2,-1,-1,-1,-1,2010,1,13,20,6,1,2500,5,8,4,1,1,201110,0,-1,-1,2,-1,-1,-1,-1,0,1,2,1,2,1
11,110108,1,2,198107,1,6,2,2,4,1,1,2009,1,2,3,3,-1,-1,2004,3,-1,-1,-1,-1,-1,-1,-1,2,2,-1,200002,2,-1,-1,1,200204,7,3,5,0,1,1,2,1,1
11,110108,1,1,198804,1,7,1,2,1,1,1,2010,2,2,3,-1,-1,-1,2000,1,1,30,6,1,8000,5.5,8,1,2,-1,201010,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,198409,1,3,1,2,1,1,1,2010,1,2,-1,-1,-1,-1,2010,1,8,46,6,1,2300,6.5,12,4,1,1,200709,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197204,1,2,1,2,1,1,1,1996,1,2,3,3,6,6,1996,1,8,45,6,1,1560,5,8,4,2,-1,199212,2,-1,-1,1,199811,2,2,7,0,2,2,2,3,1
11,110108,1,1,196811,1,7,2,2,1,1,1,1999,1,2,3,3,-1,-1,1999,1,13,20,6,1,8000,5,8,7,1,1,199210,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,197201,1,3,1,2,1,1,1,1993,1,2,3,3,3,-1,1993,1,6,48,5,2,5000,7,10,7,2,-1,199312,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198103,1,7,2,2,1,1,1,2006,1,2,-1,-1,-1,-1,2006,1,15,30,2,1,3800,5,8,7,1,1,200805,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,3,2
11,110108,1,1,199212,1,6,2,1,6,1,1,2010,2,5,5,-1,-1,-1,2010,3,-1,-1,-1,-1,-1,-1,-1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,197301,1,4,2,2,1,1,1,2002,2,2,3,3,-1,-1,2002,1,13,20,6,1,5000,5,8,7,1,1,199410,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,196810,1,6,2,2,1,1,1,2000,1,2,3,3,-1,-1,2000,1,6,30,6,1,4000,5,8,7,1,1,199205,2,-1,-1,1,199609,3,2,6,0,2,2,3,4,2
11,110108,1,2,197010,1,7,2,2,1,1,1,2001,2,2,3,-1,-1,-1,2000,1,15,80,6,1,5000,5,8,7,1,1,200505,1,2,-1,1,200704,7,2,6,0,2,2,2,3,1
11,110108,1,1,197812,1,7,2,2,1,1,1,2002,1,2,-1,-1,-1,-1,1992,1,13,30,2,1,5000,5,8,7,1,1,200005,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197204,14,7,2,2,1,1,1,1997,1,2,3,-1,-1,-1,1997,1,13,30,6,1,5000,5,8,7,1,2,199807,1,2,-1,1,200005,7,2,2,0,2,2,2,3,2
11,110108,1,1,196310,1,6,2,2,4,1,1,2001,1,2,3,-1,-1,-1,2001,3,-1,-1,-1,-1,-1,-1,-1,7,2,-1,198707,1,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,199402,1,4,2,1,6,1,1,2002,2,9,-1,-1,-1,-1,2002,3,-1,-1,-1,-1,-1,-1,-1,5,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,197705,1,7,2,1,1,1,1,2010,2,-1,-1,-1,-1,-1,2010,1,13,20,2,1,5000,5,8,7,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,199701,1,3,2,1,6,1,1,2002,4,5,5,-1,-1,-1,2002,3,-1,-1,-1,-1,-1,-1,-1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,197704,1,6,2,2,1,1,1,2006,1,2,3,-1,-1,-1,2006,1,15,30,6,1,6000,5,8,7,1,1,201005,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197409,1,3,2,2,1,1,1,1991,1,2,3,3,-1,-1,1990,1,9,30,11,1,5000,5,8,7,1,1,199805,2,-1,-1,1,200411,3,2,2,0,1,2,2,3,2
11,110108,1,1,197510,1,7,2,2,1,1,1,2000,2,2,3,-1,-1,-1,1993,1,13,20,2,1,10000,5,8,7,1,1,200405,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198004,1,7,2,2,5,1,1,2006,1,2,3,-1,-1,-1,1998,4,-1,-1,-1,-1,-1,-1,-1,7,2,-1,200909,1,2,-1,1,201010,7,2,1,0,1,2,3,3,1
11,110108,1,2,197008,1,6,2,2,1,1,1,1999,2,2,-1,-1,-1,-1,1999,1,14,10,2,1,7000,5,8,7,1,1,199405,0,-1,-1,2,-1,-1,-1,-1,0,2,2,2,3,2
11,110108,1,1,196708,1,7,2,2,1,1,1,1994,1,2,3,3,-1,-1,1992,1,13,20,6,1,5000,5,8,7,2,-1,199910,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197805,1,7,2,4,1,1,1,2001,1,-1,-1,-1,-1,-1,2001,1,12,80,6,1,2500,5,4,5,1,1,200410,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198207,1,7,2,2,1,1,1,2000,1,2,3,-1,-1,-1,2000,1,15,20,10,1,7000,5,8,7,1,1,200605,1,1,2,1,200902,7,2,2,0,2,2,2,3,2
11,110108,1,2,197712,1,7,2,2,1,1,1,1998,1,2,3,-1,-1,-1,1996,1,7,43,6,3,5000,5,8,7,1,2,200406,1,2,-1,1,200607,6,2,5,0,3,3,3,4,2
11,110108,1,1,196811,1,7,2,2,1,1,1,1997,1,2,3,3,-1,-1,1996,1,10,64,6,2,20000,6,8,2,1,2,200601,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,198211,1,5,2,1,1,1,1,2004,1,-1,-1,-1,-1,-1,2004,1,15,80,6,3,8000,6,9,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,197812,1,7,2,2,1,1,1,2000,1,-1,-1,-1,-1,-1,2000,1,11,80,6,2,4000,5,8,7,1,3,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197511,1,7,2,2,1,1,1,1994,1,-1,-1,-1,-1,-1,1994,1,12,30,4,1,5000,5,8,7,1,1,200407,1,2,-1,1,200609,7,1,5,0,2,2,2,2,1
11,110108,1,2,197510,1,7,2,2,1,1,1,1999,1,2,3,3,-1,-1,1994,1,13,41,6,2,5000,5,8,7,1,1,200006,2,-1,-1,1,201101,7,2,7,0,2,2,1,4,1
11,110108,1,1,195303,1,6,2,2,7,1,1,2002,1,2,-1,-1,-1,-1,2002,5,-1,-1,-1,-1,-1,-1,-1,7,2,-1,197307,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,199312,1,6,2,1,6,1,1,2011,1,-1,-1,-1,-1,-1,2011,3,-1,-1,-1,-1,-1,-1,-1,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,199104,1,6,1,1,1,1,1,2007,1,-1,-1,-1,-1,-1,2007,1,12,20,2,1,3100,5,8,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,199204,1,5,1,1,1,1,1,2008,1,-1,-1,-1,-1,-1,2008,1,12,20,2,1,2800,5,8,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198501,1,7,2,1,1,1,1,2005,3,7,-1,-1,-1,-1,2005,1,12,70,6,1,3000,5,10,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,197111,1,7,2,2,1,1,1,1995,1,2,3,-1,-1,-1,1995,1,6,41,6,2,10000,5,4,7,1,2,200302,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198005,1,5,2,2,1,1,1,1998,1,2,3,3,-1,-1,1995,1,3,20,7,1,4500,5,8,7,1,1,200308,2,-1,-1,1,200812,3,2,1,0,3,3,2,3,1
11,110108,1,1,197601,1,7,2,2,1,1,1,2000,1,-1,-1,-1,-1,-1,1994,1,15,41,6,2,18000,2.2,8,7,1,2,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197507,1,4,2,2,5,1,1,2000,1,2,3,3,-1,-1,2000,4,-1,-1,-1,-1,-1,-1,-1,7,3,-1,200012,2,-1,-1,1,200802,7,1,6,0,1,2,2,1,1
11,110108,1,1,199209,11,2,1,1,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,10,62,6,1,1000,7,10,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,198706,1,7,2,1,1,1,1,2009,1,-1,-1,-1,-1,-1,2009,1,12,20,2,1,2800,5,8,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197409,1,3,2,2,1,1,1,1994,1,-1,-1,-1,-1,-1,1994,1,9,30,3,1,2000,6,7,7,1,2,200506,1,1,1,1,200605,7,2,5,0,2,2,2,4,1
11,110108,1,1,197303,1,3,1,1,1,1,1,2003,1,-1,-1,-1,-1,-1,1995,1,6,41,5,3,4000,7,12,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,198805,1,3,1,2,1,1,1,2002,1,-1,-1,-1,-1,-1,2000,1,2,20,12,1,2000,5,9,4,2,-1,-9,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,197307,1,3,1,2,1,1,1,2005,2,2,3,3,-1,-1,2000,1,4,41,6,3,5000,6,10,7,1,2,199507,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197602,1,4,1,2,5,1,1,2005,1,2,3,3,5,5,1995,4,-1,-1,-1,-1,-1,-1,-1,7,1,1,199905,1,2,-1,1,201003,2,2,6,-9,2,1,2,3,1
11,110108,1,1,197102,1,4,2,2,1,1,1,2005,2,2,3,-1,-1,-1,1987,1,7,43,4,1,3000,5,9,7,1,2,199203,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,196308,1,6,2,2,1,1,1,2005,2,2,3,-1,-1,-1,2004,1,12,20,6,1,2000,5,8,7,2,-1,198705,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,2,197509,1,7,2,2,1,1,1,2006,2,2,3,-1,-1,-1,2000,1,4,63,4,1,5000,5.5,8,7,1,1,199708,1,2,-1,1,201003,7,3,5,0,3,3,2,3,2
11,110108,1,2,197404,14,6,2,2,1,1,1,2005,1,2,3,-1,-1,-1,1997,1,13,44,12,3,5000,5.1,8,7,2,-1,200210,1,1,2,1,200711,2,2,2,1,3,3,3,3,1
11,110108,1,1,197612,1,7,2,2,1,1,1,2004,1,2,3,5,5,-1,1995,1,13,20,6,1,9000,5,8,7,1,1,200303,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11,110108,1,1,197404,1,6,2,2,1,1,1,2005,2,2,3,5,5,-1,1997,1,13,20,6,1,6800,5,8,7,1,3,200410,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
